source,month,risk_mode,rolling_7d_pct,rolling_14d_pct,rolling_30d_pct,rolling_60d_pct,target_5_30d,target_8_30d,target_10_30d,target_10_weekly
icmarkets,2022-03,1.25pct_equity,8.0,16.0,34.41,68.81,True,True,True,False
icmarkets,2022-04,1.25pct_equity,1.49,2.97,6.39,12.78,True,False,False,False
icmarkets,2022-05,1.25pct_equity,0.8,1.6,3.44,6.88,False,False,False,False
icmarkets,2022-06,1.25pct_equity,1.21,2.43,5.22,10.44,True,False,False,False
icmarkets,2022-07,1.25pct_equity,1.89,3.78,8.14,16.27,True,True,False,False
icmarkets,2022-08,1.25pct_equity,1.96,3.93,8.44,16.89,True,True,False,False
icmarkets,2022-09,1.25pct_equity,1.23,2.46,5.28,10.56,True,False,False,False
icmarkets,2022-10,1.25pct_equity,1.06,2.12,4.56,9.12,False,False,False,False
icmarkets,2022-11,1.25pct_equity,1.54,3.08,6.62,13.25,True,False,False,False
icmarkets,2022-12,1.25pct_equity,1.7,3.39,7.29,14.58,True,False,False,False
icmarkets,2023-01,1.25pct_equity,1.48,2.96,6.37,12.75,True,False,False,False
icmarkets,2023-02,1.25pct_equity,2.28,4.56,9.81,19.63,True,True,False,False
icmarkets,2023-03,1.25pct_equity,3.84,7.68,16.52,33.03,True,True,True,False
icmarkets,2023-04,1.25pct_equity,2.59,5.18,11.14,22.28,True,True,True,False
icmarkets,2023-05,1.25pct_equity,2.61,5.22,11.22,22.44,True,True,True,False
icmarkets,2023-06,1.25pct_equity,-0.01,-0.03,-0.06,-0.13,False,False,False,False
icmarkets,2023-07,1.25pct_equity,1.2,2.39,5.14,10.29,True,False,False,False
icmarkets,2023-08,1.25pct_equity,1.14,2.27,4.89,9.78,False,False,False,False
icmarkets,2023-09,1.25pct_equity,2.76,5.52,11.88,23.76,True,True,True,False
icmarkets,2023-10,1.25pct_equity,2.1,4.21,9.05,18.1,True,True,False,False
icmarkets,2023-11,1.25pct_equity,2.51,5.01,10.77,21.55,True,True,True,False
icmarkets,2023-12,1.25pct_equity,2.61,5.21,11.2,22.41,True,True,True,False
icmarkets,2024-01,1.25pct_equity,2.63,5.25,11.29,22.58,True,True,True,False
icmarkets,2024-02,1.25pct_equity,-0.09,-0.17,-0.37,-0.74,False,False,False,False
icmarkets,2024-03,1.25pct_equity,4.54,9.09,19.54,39.07,True,True,True,False
icmarkets,2024-04,1.25pct_equity,4.78,9.56,20.55,41.09,True,True,True,False
icmarkets,2024-05,1.25pct_equity,3.39,6.79,14.59,29.19,True,True,True,False
icmarkets,2024-06,1.25pct_equity,1.72,3.45,7.41,14.82,True,False,False,False
icmarkets,2024-07,1.25pct_equity,5.68,11.36,24.42,48.84,True,True,True,False
icmarkets,2024-08,1.25pct_equity,1.98,3.97,8.53,17.06,True,True,False,False
icmarkets,2024-09,1.25pct_equity,3.55,7.09,15.24,30.49,True,True,True,False
icmarkets,2024-10,1.25pct_equity,2.69,5.39,11.58,23.16,True,True,True,False
icmarkets,2024-11,1.25pct_equity,4.01,8.02,17.24,34.48,True,True,True,False
icmarkets,2024-12,1.25pct_equity,3.15,6.3,13.54,27.07,True,True,True,False
icmarkets,2025-01,1.25pct_equity,3.8,7.59,16.32,32.64,True,True,True,False
icmarkets,2025-02,1.25pct_equity,4.72,9.45,20.31,40.62,True,True,True,False
icmarkets,2025-03,1.25pct_equity,4.04,8.08,17.37,34.74,True,True,True,False
icmarkets,2025-04,1.25pct_equity,10.91,21.83,46.93,93.85,True,True,True,True
icmarkets,2025-05,1.25pct_equity,9.49,18.99,40.82,81.65,True,True,True,False
icmarkets,2025-06,1.25pct_equity,3.49,6.99,15.03,30.05,True,True,True,False
icmarkets,2025-07,1.25pct_equity,5.6,11.2,24.08,48.16,True,True,True,False
icmarkets,2025-08,1.25pct_equity,2.83,5.65,12.16,24.31,True,True,True,False
icmarkets,2025-09,1.25pct_equity,6.02,12.05,25.9,51.8,True,True,True,False
icmarkets,2025-10,1.25pct_equity,16.61,33.22,71.43,142.85,True,True,True,True
icmarkets,2025-11,1.25pct_equity,3.75,7.5,16.13,32.26,True,True,True,False
icmarkets,2025-12,1.25pct_equity,9.34,18.68,40.17,80.34,True,True,True,False
icmarkets,2020-01,1.50pct_equity,2.82,5.63,12.11,24.22,True,True,True,False
icmarkets,2020-02,1.50pct_equity,1.65,3.31,7.11,14.23,True,False,False,False
icmarkets,2020-03,1.50pct_equity,7.12,14.24,30.61,61.21,True,True,True,False
icmarkets,2020-04,1.50pct_equity,3.92,7.84,16.85,33.7,True,True,True,False
icmarkets,2020-05,1.50pct_equity,2.11,4.22,9.07,18.14,True,True,False,False
icmarkets,2020-06,1.50pct_equity,1.87,3.73,8.03,16.06,True,True,False,False
icmarkets,2020-07,1.50pct_equity,3.02,6.05,13.0,26.01,True,True,True,False
icmarkets,2020-08,1.50pct_equity,6.82,13.64,29.32,58.64,True,True,True,False
icmarkets,2020-09,1.50pct_equity,3.35,6.7,14.4,28.8,True,True,True,False
icmarkets,2020-10,1.50pct_equity,1.0,2.0,4.31,8.62,False,False,False,False
icmarkets,2020-11,1.50pct_equity,3.08,6.16,13.24,26.48,True,True,True,False
icmarkets,2020-12,1.50pct_equity,3.51,7.03,15.11,30.23,True,True,True,False
icmarkets,2021-01,1.50pct_equity,4.13,8.26,17.75,35.51,True,True,True,False
icmarkets,2021-02,1.50pct_equity,3.84,7.67,16.49,32.99,True,True,True,False
icmarkets,2021-03,1.50pct_equity,1.58,3.16,6.8,13.61,True,False,False,False
icmarkets,2021-04,1.50pct_equity,1.45,2.9,6.23,12.45,True,False,False,False
icmarkets,2021-05,1.50pct_equity,2.71,5.43,11.67,23.33,True,True,True,False
icmarkets,2021-06,1.50pct_equity,1.7,3.41,7.32,14.64,True,False,False,False
icmarkets,2021-07,1.50pct_equity,1.46,2.92,6.28,12.55,True,False,False,False
icmarkets,2021-08,1.50pct_equity,3.23,6.47,13.9,27.8,True,True,True,False
icmarkets,2021-09,1.50pct_equity,2.68,5.35,11.51,23.02,True,True,True,False
icmarkets,2021-10,1.50pct_equity,1.51,3.03,6.51,13.01,True,False,False,False
icmarkets,2021-11,1.50pct_equity,3.61,7.22,15.51,31.03,True,True,True,False
icmarkets,2021-12,1.50pct_equity,1.46,2.93,6.29,12.58,True,False,False,False
icmarkets,2022-01,1.50pct_equity,1.86,3.73,8.01,16.03,True,True,False,False
icmarkets,2022-02,1.50pct_equity,1.34,2.68,5.76,11.53,True,False,False,False
icmarkets,2022-03,1.50pct_equity,9.6,19.2,41.29,82.58,True,True,True,False
icmarkets,2022-04,1.50pct_equity,1.78,3.57,7.67,15.33,True,False,False,False
icmarkets,2022-05,1.50pct_equity,0.96,1.92,4.13,8.25,False,False,False,False
icmarkets,2022-06,1.50pct_equity,1.46,2.91,6.26,12.53,True,False,False,False
icmarkets,2022-07,1.50pct_equity,2.27,4.54,9.76,19.53,True,True,False,False
icmarkets,2022-08,1.50pct_equity,2.36,4.71,10.13,20.26,True,True,True,False
icmarkets,2022-09,1.50pct_equity,1.47,2.95,6.34,12.67,True,False,False,False
icmarkets,2022-10,1.50pct_equity,1.27,2.55,5.47,10.94,True,False,False,False
icmarkets,2022-11,1.50pct_equity,1.85,3.7,7.95,15.9,True,False,False,False
icmarkets,2022-12,1.50pct_equity,2.03,4.07,8.75,17.49,True,True,False,False
icmarkets,2023-01,1.50pct_equity,1.78,3.56,7.65,15.29,True,False,False,False
icmarkets,2023-02,1.50pct_equity,2.74,5.48,11.78,23.55,True,True,True,False
icmarkets,2023-03,1.50pct_equity,4.61,9.22,19.82,39.64,True,True,True,False
icmarkets,2023-04,1.50pct_equity,3.11,6.22,13.37,26.73,True,True,True,False
icmarkets,2023-05,1.50pct_equity,3.13,6.26,13.46,26.93,True,True,True,False
icmarkets,2023-06,1.50pct_equity,-0.02,-0.04,-0.08,-0.15,False,False,False,False
icmarkets,2023-07,1.50pct_equity,1.44,2.87,6.17,12.35,True,False,False,False
icmarkets,2023-08,1.50pct_equity,1.36,2.73,5.87,11.74,True,False,False,False
icmarkets,2023-09,1.50pct_equity,3.31,6.63,14.25,28.51,True,True,True,False
icmarkets,2023-10,1.50pct_equity,2.53,5.05,10.86,21.72,True,True,True,False
icmarkets,2023-11,1.50pct_equity,3.01,6.01,12.93,25.86,True,True,True,False
icmarkets,2023-12,1.50pct_equity,3.13,6.25,13.44,26.89,True,True,True,False
icmarkets,2024-01,1.50pct_equity,3.15,6.3,13.55,27.1,True,True,True,False
icmarkets,2024-02,1.50pct_equity,-0.1,-0.21,-0.44,-0.89,False,False,False,False
icmarkets,2024-03,1.50pct_equity,5.45,10.9,23.44,46.88,True,True,True,False
icmarkets,2024-04,1.50pct_equity,5.73,11.47,24.66,49.31,True,True,True,False
icmarkets,2024-05,1.50pct_equity,4.07,8.15,17.51,35.02,True,True,True,False
icmarkets,2024-06,1.50pct_equity,2.07,4.14,8.89,17.78,True,True,False,False
icmarkets,2024-07,1.50pct_equity,6.82,13.63,29.31,58.61,True,True,True,False
icmarkets,2024-08,1.50pct_equity,2.38,4.76,10.23,20.47,True,True,True,False
icmarkets,2024-09,1.50pct_equity,4.25,8.51,18.29,36.59,True,True,True,False
icmarkets,2024-10,1.50pct_equity,3.23,6.46,13.9,27.8,True,True,True,False
icmarkets,2024-11,1.50pct_equity,4.81,9.62,20.69,41.37,True,True,True,False
icmarkets,2024-12,1.50pct_equity,3.78,7.55,16.24,32.48,True,True,True,False
icmarkets,2025-01,1.50pct_equity,4.55,9.11,19.58,39.17,True,True,True,False
icmarkets,2025-02,1.50pct_equity,5.67,11.34,24.37,48.74,True,True,True,False
icmarkets,2025-03,1.50pct_equity,4.85,9.69,20.84,41.69,True,True,True,False
icmarkets,2025-04,1.50pct_equity,13.1,26.19,56.31,112.62,True,True,True,True
icmarkets,2025-05,1.50pct_equity,11.39,22.79,48.99,97.98,True,True,True,True
icmarkets,2025-06,1.50pct_equity,4.19,8.39,18.03,36.06,True,True,True,False
icmarkets,2025-07,1.50pct_equity,6.72,13.44,28.9,57.79,True,True,True,False
icmarkets,2025-08,1.50pct_equity,3.39,6.78,14.59,29.17,True,True,True,False
icmarkets,2025-09,1.50pct_equity,7.23,14.46,31.08,62.16,True,True,True,False
icmarkets,2025-10,1.50pct_equity,19.93,39.87,85.71,171.42,True,True,True,True
icmarkets,2025-11,1.50pct_equity,4.5,9.0,19.35,38.71,True,True,True,False
icmarkets,2025-12,1.50pct_equity,11.21,22.42,48.2,96.41,True,True,True,True
